id,program_id,module_path,status,notes,timestamp
159,SD002010,REFACTOR,OPPORTUNITIES_RECORDED,"51 dead paragraphs, 51 total opportunities",2026-05-09T15:06:31.209610+00:00
160,SD002010,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/ve3wwg_cobcurses/sd002010.cob,2026-05-09T15:06:31.217572+00:00
161,SD002010,TRANSLATE,DONE,method=hybrid,2026-05-09T15:06:47.692459+00:00
162,SD002010,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:06:47.693534+00:00
163,SD002010,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:51""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:06:47.694835+00:00
164,COBCURSES-EDIT-COMP-2,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:06:47.697142+00:00
165,COBCURSES-EDIT-COMP-2,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/ve3wwg_cobcurses/cobcurses_edit_comp2.cob,2026-05-09T15:06:47.698693+00:00
166,COBCURSES-EDIT-COMP-2,TRANSLATE,DONE,method=rule,2026-05-09T15:06:47.702034+00:00
167,COBCURSES-EDIT-COMP-2,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:06:47.703136+00:00
168,COBCURSES-EDIT-COMP-2,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:rule"", ""validation:oracle_unavailable"", ""refactor:normalized""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:06:47.704159+00:00
169,COBCURSES-ECVT-COMP-2,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:06:47.706493+00:00
170,COBCURSES-ECVT-COMP-2,REFACTOR,OPPORTUNITIES_RECORDED,"2 dead paragraphs, 2 total opportunities",2026-05-09T15:06:47.707622+00:00
171,COBCURSES-ECVT-COMP-2,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/ve3wwg_cobcurses/cobcurses_ecvt_comp_2.cob,2026-05-09T15:06:47.708917+00:00
172,COBCURSES-ECVT-COMP-2,TRANSLATE,DONE,method=rule,2026-05-09T15:06:47.716888+00:00
173,COBCURSES-ECVT-COMP-2,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:06:47.717924+00:00
174,COBCURSES-ECVT-COMP-2,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:rule"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:2""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:06:47.719092+00:00
175,SUBPROG,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:06:47.721899+00:00
176,SUBPROG,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 3 total opportunities",2026-05-09T15:06:47.723058+00:00
177,SUBPROG,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/neopragma_cobol-unit-test/SUBPROG.CBL,2026-05-09T15:06:47.724422+00:00
178,SUBPROG,TRANSLATE,DONE,method=hybrid,2026-05-09T15:06:58.365056+00:00
179,SUBPROG,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:06:58.366104+00:00
180,SUBPROG,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:3""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:06:58.366952+00:00
181,CICSDEMO,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:06:58.369034+00:00
182,CICSDEMO,REFACTOR,OPPORTUNITIES_RECORDED,"2 dead paragraphs, 2 total opportunities",2026-05-09T15:06:58.369831+00:00
183,CICSDEMO,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/neopragma_cobol-unit-test/CICSDEMO.CBL,2026-05-09T15:06:58.371036+00:00
184,CICSDEMO,TRANSLATE,DONE,method=hybrid,2026-05-09T15:07:09.474375+00:00
185,CICSDEMO,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:07:09.475405+00:00
186,CICSDEMO,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:2""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:07:09.476220+00:00
187,CARD2,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:07:09.478470+00:00
188,CARD2,REFACTOR,OPPORTUNITIES_RECORDED,"1 dead paragraphs, 1 total opportunities",2026-05-09T15:07:09.479275+00:00
189,CARD2,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/neopragma_cobol-unit-test/CARD2.CBL,2026-05-09T15:07:09.480818+00:00
190,CARD2,TRANSLATE,DONE,method=hybrid,2026-05-09T15:07:25.109350+00:00
191,CARD2,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:07:25.110362+00:00
192,CARD2,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:1""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:07:25.111157+00:00
193,CARD3,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:07:25.116028+00:00
194,CARD3,REFACTOR,OPPORTUNITIES_RECORDED,"6 dead paragraphs, 6 total opportunities",2026-05-09T15:07:25.117609+00:00
195,CARD3,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/neopragma_cobol-unit-test/CARD3.CBL,2026-05-09T15:07:25.119314+00:00
196,CARD3,TRANSLATE,DONE,method=hybrid,2026-05-09T15:07:41.255350+00:00
197,CARD3,VALIDATE,FAIL,pass_rate=0.00,2026-05-09T15:07:41.475450+00:00
198,CARD3,/home/anonymous/Desktop/cobol_moderniser/full_run_output/pass_1/card3.py,validated,Repaired: pass_rate=1.00,2026-05-09T15:08:29.315919+00:00
199,CARD3,REPAIR,FIXED,,2026-05-09T15:08:29.434729+00:00
200,CARD3,LEARN,RECORDED,"{""pass_rate"": 1.0, ""patterns"": [""translation:hybrid"", ""validation:behaviour_preserved"", ""repair:successful"", ""refactor:normalized"", ""refactor_opportunities:6""], ""repair_status"": ""FIXED"", ""validation_status"": ""PASS""}",2026-05-09T15:08:29.435791+00:00
201,SAMPLE03,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:08:29.437619+00:00
202,SAMPLE03,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/gbeine_COBOLUnit/SAMPLE03.cob,2026-05-09T15:08:29.438421+00:00
203,SAMPLE03,TRANSLATE,DONE,method=rule,2026-05-09T15:08:29.440815+00:00
204,SAMPLE03,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:08:29.441871+00:00
205,SAMPLE03,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:rule"", ""validation:oracle_unavailable"", ""refactor:analyzed""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:08:29.442622+00:00
206,TSUBR03,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:08:29.444639+00:00
207,TSUBR03,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 3 total opportunities",2026-05-09T15:08:29.445396+00:00
208,TSUBR03,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TSUBR03.cbl,2026-05-09T15:08:29.446680+00:00
209,TSUBR03,TRANSLATE,DONE,method=hybrid,2026-05-09T15:08:40.365808+00:00
210,TSUBR03,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:08:40.366827+00:00
211,TSUBR03,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:3""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:08:40.367800+00:00
212,TSUBR10,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:08:40.369926+00:00
213,TSUBR10,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 3 total opportunities",2026-05-09T15:08:40.370917+00:00
214,TSUBR10,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TSUBR10.cbl,2026-05-09T15:08:40.372026+00:00
215,TSUBR10,TRANSLATE,DONE,method=hybrid,2026-05-09T15:08:51.229965+00:00
216,TSUBR10,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:08:51.231158+00:00
217,TSUBR10,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:3""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:08:51.231935+00:00
218,TSUBR06,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:08:51.234251+00:00
219,TSUBR06,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 3 total opportunities",2026-05-09T15:08:51.235050+00:00
220,TSUBR06,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TSUBR06.cbl,2026-05-09T15:08:51.237792+00:00
221,TSUBR06,TRANSLATE,DONE,method=hybrid,2026-05-09T15:09:02.204165+00:00
222,TSUBR06,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:09:02.205189+00:00
223,TSUBR06,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:3""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:09:02.205968+00:00
224,TSUBR08,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:09:02.208131+00:00
225,TSUBR08,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 3 total opportunities",2026-05-09T15:09:02.208885+00:00
226,TSUBR08,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TSUBR08.cbl,2026-05-09T15:09:02.209991+00:00
227,TSUBR08,TRANSLATE,DONE,method=hybrid,2026-05-09T15:09:12.927693+00:00
228,TSUBR08,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:09:12.928986+00:00
229,TSUBR08,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:3""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:09:12.930284+00:00
230,CWKTSUBC,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:09:12.932662+00:00
231,CWKTSUBC,REFACTOR,OPPORTUNITIES_RECORDED,"2 dead paragraphs, 2 total opportunities",2026-05-09T15:09:12.936640+00:00
232,CWKTSUBC,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/CWKTSUBC.cbl,2026-05-09T15:09:12.938061+00:00
233,CWKTSUBC,TRANSLATE,DONE,method=hybrid,2026-05-09T15:09:22.066466+00:00
234,CWKTSUBC,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:09:22.067406+00:00
235,CWKTSUBC,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:2""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:09:22.068367+00:00
236,CWKTDATE,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:09:22.071000+00:00
237,CWKTDATE,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/CWKTDATE.cbl,2026-05-09T15:09:22.072766+00:00
238,CWKTDATE,TRANSLATE,DONE,method=hybrid,2026-05-09T15:09:31.894997+00:00
239,CWKTDATE,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:09:31.895853+00:00
240,CWKTDATE,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:09:31.896707+00:00
241,CWXTSUBC,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:09:31.898999+00:00
242,CWXTSUBC,REFACTOR,OPPORTUNITIES_RECORDED,"2 dead paragraphs, 2 total opportunities",2026-05-09T15:09:31.899877+00:00
243,CWXTSUBC,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/CWXTSUBC.cbl,2026-05-09T15:09:31.901314+00:00
244,CWXTSUBC,TRANSLATE,DONE,method=hybrid,2026-05-09T15:09:41.791960+00:00
245,CWXTSUBC,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:09:41.793304+00:00
246,CWXTSUBC,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:2""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:09:41.794174+00:00
247,CWXTDATE,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:09:41.797140+00:00
248,CWXTDATE,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/CWXTDATE.cbl,2026-05-09T15:09:41.798707+00:00
249,CWXTDATE,TRANSLATE,DONE,method=hybrid,2026-05-09T15:09:49.714514+00:00
250,CWXTDATE,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:09:49.716750+00:00
251,CWXTDATE,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:09:49.718492+00:00
252,CWBWSUBC,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:09:49.725006+00:00
253,CWBWSUBC,REFACTOR,OPPORTUNITIES_RECORDED,"2 dead paragraphs, 2 total opportunities",2026-05-09T15:09:49.726501+00:00
254,CWBWSUBC,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/CWBWSUBC.cbl,2026-05-09T15:09:49.729201+00:00
255,CWBWSUBC,TRANSLATE,DONE,method=hybrid,2026-05-09T15:10:00.811221+00:00
256,CWBWSUBC,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:10:00.812222+00:00
257,CWBWSUBC,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:2""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:10:00.813146+00:00
258,CWBWDATE,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:10:00.815796+00:00
259,CWBWDATE,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/CWBWDATE.cbl,2026-05-09T15:10:00.817211+00:00
260,CWBWDATE,TRANSLATE,DONE,method=hybrid,2026-05-09T15:10:06.083151+00:00
261,CWBWDATE,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:10:06.084284+00:00
262,CWBWDATE,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:10:06.085273+00:00
263,TSUBR05,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:10:06.087417+00:00
264,TSUBR05,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 3 total opportunities",2026-05-09T15:10:06.088334+00:00
265,TSUBR05,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TSUBR05.cbl,2026-05-09T15:10:06.089586+00:00
266,TSUBR05,TRANSLATE,DONE,method=hybrid,2026-05-09T15:10:16.923937+00:00
267,TSUBR05,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:10:16.926153+00:00
268,TSUBR05,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:3""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:10:16.928202+00:00
269,TSUBR04,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:10:16.935521+00:00
270,TSUBR04,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 3 total opportunities",2026-05-09T15:10:16.937251+00:00
271,TSUBR04,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TSUBR04.cbl,2026-05-09T15:10:16.940345+00:00
272,TSUBR04,TRANSLATE,DONE,method=hybrid,2026-05-09T15:10:28.046878+00:00
273,TSUBR04,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:10:28.047916+00:00
274,TSUBR04,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:3""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:10:28.048814+00:00
275,TSUBR01,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:10:28.051024+00:00
276,TSUBR01,REFACTOR,OPPORTUNITIES_RECORDED,"2 dead paragraphs, 2 total opportunities",2026-05-09T15:10:28.051859+00:00
277,TSUBR01,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TSUBR01.cbl,2026-05-09T15:10:28.052983+00:00
278,TSUBR01,TRANSLATE,DONE,method=rule,2026-05-09T15:10:28.056431+00:00
279,TSUBR01,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:10:28.057442+00:00
280,TSUBR01,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:rule"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:2""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:10:28.058210+00:00
281,TSUBR07,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:10:28.060302+00:00
282,TSUBR07,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 3 total opportunities",2026-05-09T15:10:28.061370+00:00
283,TSUBR07,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TSUBR07.cbl,2026-05-09T15:10:28.062464+00:00
284,TSUBR07,TRANSLATE,DONE,method=hybrid,2026-05-09T15:10:38.758718+00:00
285,TSUBR07,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:10:38.759690+00:00
286,TSUBR07,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:3""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:10:38.760701+00:00
287,TSUBR09,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:10:38.763623+00:00
288,TSUBR09,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 3 total opportunities",2026-05-09T15:10:38.764575+00:00
289,TSUBR09,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TSUBR09.cbl,2026-05-09T15:10:38.766073+00:00
290,TSUBR09,TRANSLATE,DONE,method=hybrid,2026-05-09T15:10:49.647194+00:00
291,TSUBR09,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:10:49.649270+00:00
292,TSUBR09,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:3""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T15:10:49.650686+00:00
293,USET,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:10:49.658621+00:00
294,USET,REFACTOR,OPPORTUNITIES_RECORDED,"0 dead paragraphs, 1 total opportunities",2026-05-09T15:10:49.660341+00:00
295,USET,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/z390development_z390/USET.CBL,2026-05-09T15:10:49.665157+00:00
296,USET,TRANSLATE,DONE,method=hybrid,2026-05-09T15:11:04.957226+00:00
297,USET,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:11:05.186812+00:00
298,USET,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:1""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T15:11:05.190325+00:00
299,DEMOMAIN,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:11:05.193102+00:00
300,DEMOMAIN,REFACTOR,OPPORTUNITIES_RECORDED,"1 dead paragraphs, 1 total opportunities",2026-05-09T15:11:05.193914+00:00
301,DEMOMAIN,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/z390development_z390/DEMOMAIN.CBL,2026-05-09T15:11:05.195080+00:00
302,DEMOMAIN,TRANSLATE,DONE,method=hybrid,2026-05-09T15:11:17.329814+00:00
303,DEMOMAIN,VALIDATE,FAIL,pass_rate=0.00,2026-05-09T15:11:17.582899+00:00
304,DEMOMAIN,/home/anonymous/Desktop/cobol_moderniser/full_run_output/pass_1/demomain.py,rolled_back,All repair retries exhausted,2026-05-09T15:11:56.030355+00:00
305,DEMOMAIN,REPAIR,ROLLBACK,,2026-05-09T15:11:56.031510+00:00
306,DEMOMAIN,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:fail"", ""repair:rollback"", ""refactor:normalized"", ""refactor_opportunities:1""], ""repair_status"": ""ROLLBACK"", ""validation_status"": ""FAIL""}",2026-05-09T15:11:56.032365+00:00
307,TESTDIV1,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:11:56.045686+00:00
308,TESTDIV1,REFACTOR,OPPORTUNITIES_RECORDED,"2 dead paragraphs, 3 total opportunities",2026-05-09T15:11:56.048417+00:00
309,TESTDIV1,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/z390development_z390/TESTDIV1.CBL,2026-05-09T15:11:56.057607+00:00
310,TESTDIV1,TRANSLATE,DONE,method=rule,2026-05-09T15:11:56.074154+00:00
311,TESTDIV1,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:11:56.163727+00:00
312,TESTDIV1,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:rule"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:3""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T15:11:56.166208+00:00
313,TESTIF3,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:11:56.168439+00:00
314,TESTIF3,REFACTOR,OPPORTUNITIES_RECORDED,"1 dead paragraphs, 1 total opportunities",2026-05-09T15:11:56.169326+00:00
315,TESTIF3,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/z390development_z390/TESTIF3.CBL,2026-05-09T15:11:56.170552+00:00
316,TESTIF3,TRANSLATE,DONE,method=hybrid,2026-05-09T15:12:08.598950+00:00
317,TESTIF3,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:12:08.647329+00:00
318,TESTIF3,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:hybrid"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:1""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T15:12:08.649654+00:00
319,TESTMPY1,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T15:12:08.719536+00:00
320,TESTMPY1,REFACTOR,OPPORTUNITIES_RECORDED,"2 dead paragraphs, 3 total opportunities",2026-05-09T15:12:08.721654+00:00
321,TESTMPY1,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/z390development_z390/TESTMPY1.CBL,2026-05-09T15:12:08.726056+00:00
322,TESTMPY1,TRANSLATE,DONE,method=rule,2026-05-09T15:12:08.734869+00:00
323,TESTMPY1,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T15:12:08.805693+00:00
